Word	POS	Joint Probability	
secants	NNS	1.38E-05	
hay	NN	1.38E-05	
boss	NN	1.38E-05	
purchased	VBN	1.38E-05	
fear	VB	1.38E-05	
indirectly	RB	1.38E-05	
taught	VBD	1.38E-05	
Stevens	NNP	1.38E-05	
hitting	VBG	1.38E-05	
understood	JJ	1.38E-05	
2-Jan	CD	1.38E-05	
surprised	JJ	1.38E-05	
expectations	NNS	1.38E-05	
wound	NN	1.38E-05	
sign	VB	1.38E-05	
Willis	NNP	1.38E-05	
allocation	NN	1.38E-05	
ample	JJ	1.38E-05	
Mount	NNP	1.38E-05	
existed	VBD	1.38E-05	
known	JJ	1.38E-05	
gown	NN	1.38E-05	
Scott	NNP	1.38E-05	
formidable	JJ	1.38E-05	
south	JJ	1.38E-05	
substitute	NN	1.38E-05	
keeps	VBZ	1.38E-05	
disastrous	JJ	1.38E-05	
utterly	JJ	1.38E-05	
leveling	NN	1.38E-05	
Stein	NNP	1.38E-05	
Third	NNP	1.38E-05	
investigated	VBN	1.38E-05	
Point	NNP	1.38E-05	
notably	RB	1.38E-05	
correlation	NN	1.38E-05	
Hammarskjold	NNP	1.38E-05	
handling	NN	1.38E-05	
sensed	VBD	1.38E-05	
geographical	JJ	1.38E-05	
outfit	NN	1.38E-05	
operand	NN	1.38E-05	
touched	VBN	1.38E-05	
Gavin	NNP	1.38E-05	
jar	NN	1.38E-05	
Viet	NNP	1.38E-05	
qualifications	NNS	1.38E-05	
revealed	VBN	1.38E-05	
vertical	JJ	1.38E-05	
Gilborn	NNP	1.38E-05	
drift	NN	1.38E-05	
horror	NN	1.38E-05	
Every	NNP	1.38E-05	
legitimate	JJ	1.38E-05	
M	NNP	1.38E-05	
TSH	NNP	1.38E-05	
armed	VBN	1.38E-05	
imposed	VBN	1.38E-05	
minimize	VB	1.38E-05	
faint	NN	1.38E-05	
contents	NNS	1.38E-05	
silently	RB	1.38E-05	
Similarly	RB	1.38E-05	
sauce	NN	1.38E-05	
conceived	VBN	1.38E-05	
circulation	NN	1.38E-05	
arrive	VB	1.38E-05	
sins	NNS	1.38E-05	
allowance	NN	1.38E-05	
isolation	NN	1.38E-05	
lessons	NNS	1.38E-05	
flowing	VBG	1.38E-05	
peered	VBD	1.38E-05	
swimming	VBG	1.38E-05	
Big	JJ	1.38E-05	
Fifth	NNP	1.38E-05	
sketches	NNS	1.38E-05	
Jazz	NNP	1.38E-05	
differently	RB	1.38E-05	
curriculum	NN	1.38E-05	
mortgage	NN	1.38E-05	
dining	NN	1.38E-05	
cylinder	NN	1.38E-05	
brightness	NN	1.38E-05	
fatal	JJ	1.38E-05	
Sec.	NNP	1.38E-05	
42	CD	1.38E-05	
encountered	VBN	1.38E-05	
describing	VBG	1.38E-05	
she'd	NN	1.38E-05	
My	NNP	1.38E-05	
struck	VBN	1.38E-05	
permitted	VBD	1.38E-05	
buffer	NN	1.38E-05	
cockpit	NN	1.38E-05	
routine	NN	1.38E-05	
jaw	NN	1.38E-05	
Cleveland	NNP	1.38E-05	
company's	NN	1.38E-05	
covers	NNS	1.38E-05	
employers	NNS	1.38E-05	
Me	NNP	1.38E-05	
experienced	VBD	1.38E-05	
wives	NNS	1.38E-05	
Styka	NNP	1.38E-05	
requiring	VBG	1.38E-05	
fly	VB	1.38E-05	
locked	VBN	1.38E-05	
molecular	JJ	1.38E-05	
Way	NNP	1.38E-05	
Chapter	NNP	1.38E-05	
covers	VBZ	1.38E-05	
crowded	VBN	1.38E-05	
elementary	JJ	1.38E-05	
manufacture	NN	1.38E-05	
clouds	NNS	1.38E-05	
500	CD	1.38E-05	
obligation	NN	1.38E-05	
Museum	NNP	1.38E-05	
pleased	VBD	1.38E-05	
Brooks	NNP	1.38E-05	
compromise	NN	1.38E-05	
Byron	NNP	1.38E-05	
flexibility	NN	1.38E-05	
demanding	VBG	1.38E-05	
Rob	NNP	1.38E-05	
recommend	VB	1.38E-05	
confession	NN	1.38E-05	
abandoned	VBN	1.38E-05	
rail	NN	1.38E-05	
Men	NNP	1.38E-05	
messages	NNS	1.38E-05	
winds	NNS	1.38E-05	
appearing	VBG	1.38E-05	
Walker	NNP	1.38E-05	
None	NN	1.38E-05	
god	NN	1.38E-05	
washed	VBD	1.38E-05	
unnecessary	JJ	1.38E-05	
dear	NN	1.38E-05	
Golden	NNP	1.38E-05	
improving	VBG	1.38E-05	
partners	NNS	1.38E-05	
Geneva	NNP	1.38E-05	
assert	VB	1.38E-05	
mercy	NN	1.38E-05	
specimen	NNS	1.38E-05	
Stuart	NNP	1.38E-05	
insights	NNS	1.38E-05	
comparative	JJ	1.38E-05	
explained	VBN	1.38E-05	
hers	NNS	1.38E-05	
illustration	NN	1.38E-05	
stern	JJ	1.38E-05	
worth	IN	1.38E-05	
glued	VBN	1.38E-05	
strongest	JJS	1.38E-05	
readings	NNS	1.38E-05	
justification	NN	1.38E-05	
Greece	NNP	1.38E-05	
Seventh	NNP	1.38E-05	
Hudson's	NNP	1.38E-05	
humorous	JJ	1.38E-05	
museum	NN	1.38E-05	
destroying	VBG	1.38E-05	
preserved	VBN	1.38E-05	
excluding	VBG	1.38E-05	
Payne	NNP	1.38E-05	
Claire	NNP	1.38E-05	
gay	NN	1.38E-05	
ambitious	JJ	1.38E-05	
entitled	VBD	1.38E-05	
analytic	JJ	1.38E-05	
conformity	NN	1.38E-05	
checks	NNS	1.38E-05	
viewpoint	NN	1.38E-05	
vary	VBP	1.38E-05	
Everyone	NN	1.38E-05	
I.	NNP	1.38E-05	
shell	NN	1.38E-05	
handle	NN	1.38E-05	
bearing	VBG	1.38E-05	
lock	NN	1.38E-05	
affects	VBZ	1.38E-05	
absorbed	VBN	1.38E-05	
votes	NNS	1.38E-05	
Someone	NN	1.38E-05	
Irish	JJ	1.38E-05	
protest	NN	1.38E-05	
flood	NN	1.38E-05	
youngsters	NNS	1.38E-05	
displays	NNS	1.38E-05	
reflecting	VBG	1.38E-05	
recording	VBG	1.38E-05	
Clay	NNP	1.38E-05	
approached	VBN	1.38E-05	
closet	NN	1.38E-05	
Anthony	NNP	1.38E-05	
alternative	NN	1.38E-05	
accompanying	VBG	1.38E-05	
abrupt	JJ	1.38E-05	
removed	VBD	1.38E-05	
compete	VB	1.38E-05	
conjunction	NN	1.38E-05	
Helion	NNP	1.38E-05	
synthesis	NN	1.38E-05	
charged	VBD	1.38E-05	
costly	JJ	1.38E-05	
rolling	VBG	1.38E-05	
alike	RB	1.38E-05	
discussing	VBG	1.38E-05	
chemistry	NN	1.38E-05	
cutting	NN	1.38E-05	
Code	NNP	1.38E-05	
Following	VBG	1.38E-05	
fences	NNS	1.38E-05	
Montgomery	NNP	1.38E-05	
forgot	VBD	1.38E-05	
rows	NNS	1.38E-05	
Cranston	NNP	1.38E-05	
surprised	VBD	1.38E-05	
bulk	NN	1.38E-05	
Ray	NNP	1.38E-05	
commitments	NNS	1.38E-05	
talks	NNS	1.38E-05	
farms	NNS	1.38E-05	
translation	NN	1.38E-05	
referring	VBG	1.38E-05	
mean	NN	1.38E-05	
rejected	VBN	1.38E-05	
diet	NN	1.38E-05	
beautifully	RB	1.38E-05	
strengthen	VB	1.38E-05	
patient's	NN	1.38E-05	
deadly	JJ	1.38E-05	
operators	NNS	1.38E-05	
lap	NN	1.38E-05	
discharge	NN	1.38E-05	
overcome	VB	1.38E-05	
upward	RB	1.38E-05	
attempt	VB	1.38E-05	
attract	VB	1.38E-05	
falls	VBZ	1.38E-05	
shifts	NNS	1.38E-05	
intermediate	JJ	1.38E-05	
best	RB	1.38E-05	
panic	NN	1.38E-05	
competent	JJ	1.38E-05	
detectives	NNS	1.38E-05	
documents	NNS	1.38E-05	
folks	NNS	1.38E-05	
graph	NN	1.38E-05	
explosive	JJ	1.38E-05	
lip	NN	1.38E-05	
fuel	NN	1.38E-05	
audiences	NNS	1.38E-05	
1910	CD	1.38E-05	
shooting	NN	1.38E-05	
leaped	VBD	1.38E-05	
cure	NN	1.38E-05	
serum	NN	1.38E-05	
improved	JJ	1.38E-05	
jail	NN	1.38E-05	
bunks	NNS	1.38E-05	
/	NNP	1.38E-05	
blonde	NN	1.38E-05	
foil	NN	1.38E-05	
Norman	NNP	1.29E-05	
mentally	RB	1.29E-05	
purchases	NNS	1.29E-05	
Morton	NNP	1.29E-05	
string	NN	1.29E-05	
Marine	NNP	1.29E-05	
promising	JJ	1.29E-05	
pioneer	NN	1.29E-05	
onion	NN	1.29E-05	
asleep	RB	1.29E-05	
Church	NN	1.29E-05	
spread	VBD	1.29E-05	
profound	JJ	1.29E-05	
Nevertheless	NNP	1.29E-05	
encounter	NN	1.29E-05	
examined	VBD	1.29E-05	
ruled	VBN	1.29E-05	
foolish	JJ	1.29E-05	
surrender	NN	1.29E-05	
reflected	VBD	1.29E-05	
Ulyate	NNP	1.29E-05	
slept	VBD	1.29E-05	
optimism	NN	1.29E-05	
refusal	NN	1.29E-05	
networks	NNS	1.29E-05	
guide	VB	1.29E-05	
misery	NN	1.29E-05	
gathering	NN	1.29E-05	
because	RB	1.29E-05	
ticket	NN	1.29E-05	
Waddell	NNP	1.29E-05	
compelled	VBN	1.29E-05	
Fromm	NNP	1.29E-05	
whites	NNS	1.29E-05	
doorway	NN	1.29E-05	
Fromm's	NNP	1.29E-05	
gathered	VBD	1.29E-05	
pottery	NN	1.29E-05	
snapped	VBD	1.29E-05	
lover	NN	1.29E-05	
referred	VBD	1.29E-05	
won't	VBD	1.29E-05	
cleared	VBD	1.29E-05	
Minister	NNP	1.29E-05	
skywave	JJ	1.29E-05	
divine	NN	1.29E-05	
divisions	NNS	1.29E-05	
prize	NN	1.29E-05	
Show	NNP	1.29E-05	
influenced	VBN	1.29E-05	
Second	JJ	1.29E-05	
splendid	JJ	1.29E-05	
bound	VBN	1.29E-05	
1944	CD	1.29E-05	
chaos	NN	1.29E-05	
intensive	JJ	1.29E-05	
Buck	NNP	1.29E-05	
Library	NNP	1.29E-05	
Lublin	NNP	1.29E-05	
Nicolas	NNP	1.29E-05	
actors	NNS	1.29E-05	
History	NNP	1.29E-05	
performing	VBG	1.29E-05	
Was	NNP	1.29E-05	
declined	VBD	1.29E-05	
pill	NN	1.29E-05	
personalities	NNS	1.29E-05	
diseases	NNS	1.29E-05	
passes	NNS	1.29E-05	
sums	NNS	1.29E-05	
writings	NNS	1.29E-05	
enforced	VBN	1.29E-05	
Israel	NNP	1.29E-05	
buried	VBN	1.29E-05	
pack	NN	1.29E-05	
pale	NN	1.29E-05	
cops	NNS	1.29E-05	
parent	NN	1.29E-05	
surrounded	VBN	1.29E-05	
fly	NN	1.29E-05	
star	NN	1.29E-05	
orbit	NN	1.29E-05	
draft	NN	1.29E-05	
Northwest	NNP	1.29E-05	
unpleasant	JJ	1.29E-05	
washing	NN	1.29E-05	
Figure	NN	1.29E-05	
effluent	NN	1.29E-05	
running	NN	1.29E-05	
Dark	NNP	1.29E-05	
tappet	NN	1.29E-05	
states	VBZ	1.29E-05	
slide	NN	1.29E-05	
glorious	JJ	1.29E-05	
maintained	VBD	1.29E-05	
wish	JJ	1.29E-05	
Homeric	NNP	1.29E-05	
devoted	VBD	1.29E-05	
runs	VBZ	1.29E-05	
Englishman	NNP	1.29E-05	
Democratic	NNP	1.29E-05	
formulas	NNS	1.29E-05	
we're	NN	1.29E-05	
tie	NN	1.29E-05	
saddle	NN	1.29E-05	
touching	VBG	1.29E-05	
preventive	JJ	1.29E-05	
agreements	NNS	1.29E-05	
manage	VB	1.29E-05	
Six	NNP	1.29E-05	
attraction	NN	1.29E-05	
creature	NN	1.29E-05	
seemingly	RB	1.29E-05	
What's	NNP	1.29E-05	
That	WDT	1.29E-05	
guys	NNS	1.29E-05	
tightly	RB	1.29E-05	
guided	VBN	1.29E-05	
honored	VBN	1.29E-05	
what	WDT	1.29E-05	
governed	VBN	1.29E-05	
circular	JJ	1.29E-05	
heritage	NN	1.29E-05	
fee	NN	1.29E-05	
routine	JJ	1.29E-05	
They'll	NNP	1.29E-05	
Arts	NNP	1.29E-05	
Havana	NNP	1.29E-05	
secure	VB	1.29E-05	
client	NN	1.29E-05	
portrait	NN	1.29E-05	
holiday	NN	1.29E-05	
trails	NNS	1.29E-05	
arguments	NNS	1.29E-05	
Student	NNP	1.29E-05	
ride	NN	1.29E-05	
Drug's	NNP	1.29E-05	
fan	NN	1.29E-05	
denominations	NNS	1.29E-05	
brown	NN	1.29E-05	
downtown	JJ	1.29E-05	
German	NNP	1.29E-05	
opens	VBZ	1.29E-05	
explanations	NNS	1.29E-05	
battery	NN	1.29E-05	
arrested	VBN	1.29E-05	
Little	JJ	1.29E-05	
Congressman	NNP	1.29E-05	
Yankee	NNP	1.29E-05	
renewed	VBN	1.29E-05	
yours	NNS	1.29E-05	
thereof	NN	1.29E-05	
devil	NN	1.29E-05	
toast	NN	1.29E-05	
vegetables	NNS	1.29E-05	
i.e.	NN	1.29E-05	
characterized	VBN	1.29E-05	
transmission	NN	1.29E-05	
testing	NN	1.29E-05	
delayed	VBN	1.29E-05	
useless	JJ	1.29E-05	
advances	NNS	1.29E-05	
bees	NNS	1.29E-05	
swept	VBN	1.29E-05	
potatoes	NNS	1.29E-05	
Festival	NNP	1.29E-05	
lucky	JJ	1.29E-05	
landing	NN	1.29E-05	
likes	VBZ	1.29E-05	
sunlight	NN	1.29E-05	
verdict	NN	1.29E-05	
doubts	NNS	1.29E-05	
indispensable	JJ	1.29E-05	
committees	NNS	1.29E-05	
visits	NNS	1.29E-05	
sturdy	JJ	1.29E-05	
Eugenia	NNP	1.29E-05	
shipments	NNS	1.29E-05	
Cambridge	NNP	1.29E-05	
clue	NN	1.29E-05	
tended	VBD	1.29E-05	
Revenue	NNP	1.29E-05	
Aegean	NNP	1.29E-05	
memories	NNS	1.29E-05	
Vice	NNP	1.29E-05	
seventeen	JJ	1.29E-05	
distress	NN	1.29E-05	
hadn't	NN	1.29E-05	
Hardy's	NNP	1.29E-05	
talked	VBN	1.29E-05	
Determine	VB	1.29E-05	
angular	JJ	1.29E-05	
stating	VBG	1.29E-05	
productivity	NN	1.29E-05	
statue	NN	1.29E-05	
thereafter	RB	1.29E-05	
indicating	VBG	1.29E-05	
competing	VBG	1.29E-05	
burned	VBD	1.29E-05	
smelled	VBD	1.29E-05	
Burton	NNP	1.29E-05	
put	VBP	1.29E-05	
eighth	JJ	1.29E-05	
Table	NNP	1.29E-05	
urethane	JJ	1.29E-05	
Henri	NNP	1.29E-05	
eleven	JJ	1.29E-05	
simplicity	NN	1.29E-05	
Elizabeth	NNP	1.29E-05	
tangent	NN	1.29E-05	
bunch	NN	1.29E-05	
penetration	NN	1.29E-05	
library	JJ	1.29E-05	
Chamber	NNP	1.29E-05	
Katie	NNP	1.29E-05	
refer	VB	1.29E-05	
explosion	NN	1.29E-05	
1912	CD	1.29E-05	
Suppose	NNP	1.29E-05	
desired	JJ	1.29E-05	
Temple	NNP	1.29E-05	
Stevenson	NNP	1.29E-05	
refused	VBN	1.29E-05	
named	VBD	1.29E-05	
alarm	NN	1.29E-05	
Carla	NNP	1.29E-05	
colorful	JJ	1.29E-05	
compounds	NNS	1.29E-05	
Sloan	NNP	1.29E-05	
flag	NN	1.29E-05	
Denver	NNP	1.29E-05	
inspired	VBN	1.29E-05	
vessel	NN	1.29E-05	
kissed	VBD	1.29E-05	
tentative	JJ	1.29E-05	
vivid	JJ	1.29E-05	
Berger	NNP	1.29E-05	
arteries	NNS	1.29E-05	
tones	NNS	1.29E-05	
it's	VBZ	1.29E-05	
ambitions	NNS	1.29E-05	
opium	NN	1.29E-05	
virtues	NNS	1.29E-05	
ninth	JJ	1.29E-05	
missions	NNS	1.29E-05	
illustrate	VB	1.29E-05	
optimistic	JJ	1.29E-05	
biological	JJ	1.29E-05	
visited	VBN	1.29E-05	
orange	NN	1.29E-05	
commented	VBD	1.29E-05	
stall	NN	1.29E-05	
bundle	NN	1.29E-05	
palace	NN	1.29E-05	
lyrics	NNS	1.29E-05	
compatible	JJ	1.29E-05	
stimulus	NN	1.29E-05	
steam	NN	1.29E-05	
Internal	NNP	1.29E-05	
gray	NN	1.29E-05	
traveling	VBG	1.29E-05	
distinctions	NNS	1.29E-05	
socially	RB	1.29E-05	
city's	NN	1.29E-05	
ignore	VB	1.29E-05	
taxi	NN	1.29E-05	
tired	JJ	1.29E-05	
razor	NN	1.29E-05	
unemployment	NN	1.29E-05	
1940	CD	1.29E-05	
denied	VBD	1.29E-05	
Jerry	NNP	1.29E-05	
belongs	VBZ	1.29E-05	
Wait	NNP	1.29E-05	
hurried	VBD	1.29E-05	
signed	VBD	1.29E-05	
sights	NNS	1.29E-05	
collage	NN	1.29E-05	
consent	NN	1.29E-05	
Steinberg	NNP	1.29E-05	
lighted	VBN	1.29E-05	
aimed	VBN	1.29E-05	
**zg	NNP	1.29E-05	
gradual	JJ	1.29E-05	
ignored	VBN	1.29E-05	
blind	JJ	1.29E-05	
rush	NN	1.29E-05	
candle	NN	1.29E-05	
textiles	NNS	1.29E-05	
Powell	NNP	1.29E-05	
march	NN	1.29E-05	
stove	NN	1.29E-05	
fluids	NNS	1.29E-05	
essence	NN	1.29E-05	
tourist	NN	1.29E-05	
texture	NN	1.29E-05	
physician	NN	1.29E-05	
pursuit	NN	1.29E-05	
philosopher	NN	1.29E-05	
assault	NN	1.29E-05	
Juanita	NNP	1.29E-05	
sheriff	NN	1.29E-05	
abandon	VB	1.29E-05	
Naturally	RB	1.29E-05	
No	NNP	1.29E-05	
soils	NNS	1.29E-05	
shortage	NN	1.29E-05	
realities	NNS	1.29E-05	
anchor	NN	1.29E-05	
maintains	VBZ	1.29E-05	
operates	VBZ	1.29E-05	
hence	RB	1.29E-05	
muttered	VBD	1.29E-05	
stature	NN	1.29E-05	
fires	NNS	1.29E-05	
sketch	NN	1.29E-05	
magic	NN	1.29E-05	
relax	VB	1.29E-05	
ratios	NNS	1.29E-05	
legislators	NNS	1.29E-05	
opponent	NN	1.29E-05	
north	JJ	1.29E-05	
Tell	VB	1.29E-05	
Amy	NNP	1.29E-05	
marry	VB	1.29E-05	
Baptist	NNP	1.29E-05	
Line	NNP	1.29E-05	
Sea	NNP	1.29E-05	
hundred	VBD	1.29E-05	
mad	NN	1.29E-05	
Roger	NNP	1.29E-05	
hang	VB	1.29E-05	
dancing	NN	1.29E-05	
successor	NN	1.29E-05	
dangers	NNS	1.29E-05	
Al	NNP	1.29E-05	
Selden	NNP	1.29E-05	
priest	NN	1.29E-05	
brains	NNS	1.29E-05	
Keep	VB	1.29E-05	
priests	NNS	1.29E-05	
Department's	NNP	1.29E-05	
morale	NN	1.29E-05	
assign	VB	1.29E-05	
infinite	JJ	1.29E-05	
smart	JJ	1.29E-05	
Blackman	NNP	1.29E-05	
bound	NN	1.29E-05	
validity	NN	1.29E-05	
miracle	NN	1.29E-05	
pertinent	JJ	1.29E-05	
pays	VBZ	1.29E-05	
guerrillas	NNS	1.29E-05	
Geometric	NNP	1.29E-05	
figured	VBD	1.29E-05	
lung	NN	1.29E-05	
lacked	VBD	1.29E-05	
logic	NN	1.29E-05	
die	NN	1.29E-05	
Pont's	NNP	1.29E-05	
Bridge	NNP	1.29E-05	
continuation	NN	1.29E-05	
crawled	VBD	1.29E-05	
cook	NN	1.29E-05	
stresses	NNS	1.29E-05	
timber	NN	1.29E-05	
flash	NN	1.29E-05	
worthy	JJ	1.29E-05	
arranging	VBG	1.29E-05	
domination	NN	1.29E-05	
Usually	RB	1.29E-05	
she'd	JJ	1.29E-05	
try	NN	1.29E-05	
invasion	NN	1.29E-05	
finest	JJS	1.29E-05	
slender	NN	1.21E-05	
unfortunately	RB	1.21E-05	
Nassau	NNP	1.21E-05	
loud	JJ	1.21E-05	
motive	NN	1.21E-05	
ballistic	JJ	1.21E-05	
chores	NNS	1.21E-05	
swiftly	RB	1.21E-05	
He'll	NNP	1.21E-05	
sensible	JJ	1.21E-05	
meant	VBP	1.21E-05	
Columbus	NNP	1.21E-05	
annually	RB	1.21E-05	
loop	NN	1.21E-05	
<unk>	UH	1.21E-05	
split	NN	1.21E-05	
crossing	VBG	1.21E-05	
spell	NN	1.21E-05	
Harlem	NNP	1.21E-05	
bell	NN	1.21E-05	
imports	NNS	1.21E-05	
stiff	JJ	1.21E-05	
attempted	VBN	1.21E-05	
eat	VBP	1.21E-05	
coalition	NN	1.21E-05	
sociology	NN	1.21E-05	
structured	JJ	1.21E-05	
realtors	NNS	1.21E-05	
Far	NNP	1.21E-05	
Stalin	NNP	1.21E-05	
administrator	NN	1.21E-05	
Egypt	NNP	1.21E-05	
amazing	JJ	1.21E-05	
contempt	NN	1.21E-05	
mate	NN	1.21E-05	
Republican	JJ	1.21E-05	
manners	NNS	1.21E-05	
rancher	NN	1.21E-05	
today's	NN	1.21E-05	
representative	JJ	1.21E-05	
coordination	NN	1.21E-05	
border	NN	1.21E-05	
daughters	NNS	1.21E-05	
earlier	RB	1.21E-05	
Lieutenant	NNP	1.21E-05	
aren't	VBP	1.21E-05	
diagonalizable	JJ	1.21E-05	
exhibit	NN	1.21E-05	
hats	NNS	1.21E-05	
profitable	JJ	1.21E-05	
10	0	CD	1.21E-05
seventh	JJ	1.21E-05	
judicial	JJ	1.21E-05	
vigor	NN	1.21E-05	
wouldn't	VBZ	1.21E-05	
pools	NNS	1.21E-05	
Eve	NNP	1.21E-05	
Diane	NNP	1.21E-05	
blast	NN	1.21E-05	
disappointment	NN	1.21E-05	
reward	NN	1.21E-05	
flights	NNS	1.21E-05	
Dandy	NNP	1.21E-05	
hunting	NN	1.21E-05	
ignored	VBD	1.21E-05	
odds	NNS	1.21E-05	
significantly	RB	1.21E-05	
dance	VB	1.21E-05	
cop	NN	1.21E-05	
demand	VB	1.21E-05	
wet	NN	1.21E-05	
delegates	NNS	1.21E-05	
eligible	JJ	1.21E-05	
decomposition	NN	1.21E-05	
Beverly	NNP	1.21E-05	
discretion	NN	1.21E-05	
bottles	NNS	1.21E-05	
specialist	NN	1.21E-05	
quarrel	NN	1.21E-05	
print	NN	1.21E-05	
Alice	NNP	1.21E-05	
trustees	NNS	1.21E-05	
convinced	VBD	1.21E-05	
Garryowen	NNP	1.21E-05	
favorably	RB	1.21E-05	
tall	NN	1.21E-05	
expedition	NN	1.21E-05	
Greville	NNP	1.21E-05	
rope	NN	1.21E-05	
complaint	NN	1.21E-05	
loses	VBZ	1.21E-05	
burst	NN	1.21E-05	
you'll	RB	1.21E-05	
Daniel	NNP	1.21E-05	
situated	VBN	1.21E-05	
Export-Import	NNP	1.21E-05	
nineteenth-century	JJ	1.21E-05	
cubic	JJ	1.21E-05	
honors	NNS	1.21E-05	
sensation	NN	1.21E-05	
producers	NNS	1.21E-05	
gotten	VBN	1.21E-05	
Note	NN	1.21E-05	
pin	NN	1.21E-05	
paths	NNS	1.21E-05	
vulnerable	JJ	1.21E-05	
Aunt	NNP	1.21E-05	
understood	VBD	1.21E-05	
Eichmann	NNP	1.21E-05	
pay	VBP	1.21E-05	
forehead	NN	1.21E-05	
producer	NN	1.21E-05	
lead	VBP	1.21E-05	
seats	NNS	1.21E-05	
help	VBP	1.21E-05	
persuaded	VBN	1.21E-05	
drums	NNS	1.21E-05	
proves	VBZ	1.21E-05	
thoughtfully	RB	1.21E-05	
rejected	VBD	1.21E-05	
Welch	NNP	1.21E-05	
locate	VB	1.21E-05	
financed	VBN	1.21E-05	
spectrum	NN	1.21E-05	
crack	NN	1.21E-05	
published	VBD	1.21E-05	
policemen	NNS	1.21E-05	
encouragement	NN	1.21E-05	
warned	VBD	1.21E-05	
allows	VBZ	1.21E-05	
painted	VBD	1.21E-05	
ritual	JJ	1.21E-05	
indications	NNS	1.21E-05	
intent	NN	1.21E-05	
45	CD	1.21E-05	
reads	VBZ	1.21E-05	
transom	NN	1.21E-05	
herself	NN	1.21E-05	
tract	NN	1.21E-05	
wing	NN	1.21E-05	
dragging	VBG	1.21E-05	
neither	RB	1.21E-05	
oldest	JJS	1.21E-05	
Control	NNP	1.21E-05	
Joan	NNP	1.21E-05	
shut	NN	1.21E-05	
don't	VBZ	1.21E-05	
breeze	NN	1.21E-05	
appearances	NNS	1.21E-05	
impulse	NN	1.21E-05	
ranged	VBD	1.21E-05	
suffered	VBN	1.21E-05	
Kent	NNP	1.21E-05	
careers	NNS	1.21E-05	
Renaissance	NNP	1.21E-05	
that's	NN	1.21E-05	
absurd	JJ	1.21E-05	
short-term	JJ	1.21E-05	
arranged	VBD	1.21E-05	
enterprises	NNS	1.21E-05	
phenomena	NN	1.21E-05	
counsel	NN	1.21E-05	
There's	VB	1.21E-05	
employer	NN	1.21E-05	
Common	NNP	1.21E-05	
Trevelyan	NNP	1.21E-05	
heading	VBG	1.21E-05	
immense	JJ	1.21E-05	
scenery	NN	1.21E-05	
retained	VBN	1.21E-05	
Jay	NNP	1.21E-05	
retired	VBD	1.21E-05	
cannery	NN	1.21E-05	
stretched	VBN	1.21E-05	
Back	NNP	1.21E-05	
capability	NN	1.21E-05	
loaded	VBN	1.21E-05	
fat	NN	1.21E-05	
explicit	JJ	1.21E-05	
inquired	VBD	1.21E-05	
momentum	NN	1.21E-05	
Go	NNP	1.21E-05	
recorded	VBD	1.21E-05	
pairs	NNS	1.21E-05	
Iliad	NNP	1.21E-05	
thank	VB	1.21E-05	
oils	NNS	1.21E-05	
there's	VBZ	1.21E-05	
Hodges	NNP	1.21E-05	
instant	JJ	1.21E-05	
literal	JJ	1.21E-05	
marble	JJ	1.21E-05	
aqueous	JJ	1.21E-05	
respond	VB	1.21E-05	
name	VB	1.21E-05	
conjugates	NNS	1.21E-05	
lion	NN	1.21E-05	
capita	JJ	1.21E-05	
organs	NNS	1.21E-05	
praise	NN	1.21E-05	
tied	VBD	1.21E-05	
Irenaeus	NNP	1.21E-05	
Marty	NNP	1.21E-05	
transit	NN	1.21E-05	
wonder	VBP	1.21E-05	
secular	JJ	1.21E-05	
Being	VBG	1.21E-05	
V.	NNP	1.21E-05	
generator	NN	1.21E-05	
preparations	NNS	1.21E-05	
disapproval	NN	1.21E-05	
heater	NN	1.21E-05	
lawn	NN	1.21E-05	
conclude	VB	1.21E-05	
crying	VBG	1.21E-05	
gather	VB	1.21E-05	
twist	NN	1.21E-05	
convenient	JJ	1.21E-05	
swinging	VBG	1.21E-05	
1947	CD	1.21E-05	
painfully	RB	1.21E-05	
drain	NN	1.21E-05	
Bari	NNP	1.21E-05	
dried	VBN	1.21E-05	
translate	VB	1.21E-05	
AP	NNP	1.21E-05	
heavier	JJR	1.21E-05	
irrelevant	JJ	1.21E-05	
repair	NN	1.21E-05	
pie	NN	1.21E-05	
achieving	VBG	1.21E-05	
satisfy	VB	1.21E-05	
damn	NN	1.21E-05	
tight	JJ	1.21E-05	
sound	VB	1.21E-05	
invited	VBN	1.21E-05	
entertain	VB	1.21E-05	
trace	NN	1.21E-05	
petition	NN	1.21E-05	
confined	VBN	1.21E-05	
polynomial	JJ	1.21E-05	
threats	NNS	1.21E-05	
Picasso	NNP	1.21E-05	
disturbed	VBN	1.21E-05	
picking	VBG	1.21E-05	
cowboy	NN	1.21E-05	
penalty	NN	1.21E-05	
boxes	NNS	1.21E-05	
eighteenth	JJ	1.21E-05	
driveway	NN	1.21E-05	
dropping	VBG	1.21E-05	
squad	NN	1.21E-05	
foundations	NNS	1.21E-05	
year's	JJ	1.21E-05	
excellence	NN	1.21E-05	
province	NN	1.21E-05	
accommodate	VB	1.21E-05	
linked	VBN	1.21E-05	
Beowulf	NNP	1.21E-05	
fruits	NNS	1.21E-05	
readiness	NN	1.21E-05	
So	NNP	1.21E-05	
suspended	VBN	1.21E-05	
sentimental	JJ	1.21E-05	
reforms	NNS	1.21E-05	
overwhelming	JJ	1.21E-05	
travel	VBP	1.21E-05	
parks	NNS	1.21E-05	
